16,22,2521.0,0
12,11,2524.0,0
24,24,2534.0,0
28,28,2557.0,0
4,4,2561.0,0
16,22,2570.0,0
1,1,2574.0,0
14,13,2584.0,0
31,31,2588.0,0
34,34,2595.0,0
3,3,2602.0,0
4,4,2610.0,0
19,33,2627.0,0
31,31,2634.0,0
27,27,2650.0,0
31,31,2689.0,0
14,13,2706.0,0
37,37,2745.0,0
1,1,2755.0,0
14,13,2756.0,0
4,4,2774.0,0
37,37,2785.0,0
4,4,2805.0,0
37,37,2807.0,0
3,3,2830.0,0
4,4,2830.0,0
38,33,2836.0,0
3,3,2861.0,0
14,13,2883.0,0
16,22,2900.0,0
16,22,2915.0,0
4,4,2924.0,0
14,13,2940.0,0
8,7,2963.0,0
12,11,2973.0,0
1,1,2994.0,0
16,22,3017.0,0
3,3,3032.0,0
14,13,3050.0,0
14,13,3083.0,0
16,22,3108.0,0
3,3,3113.0,0
39,38,3123.0,0
3,3,3155.0,0
1,1,3182.0,0
40,17,3226.0,0
16,22,3229.0,0
41,39,3258.0,0
42,40,3282.0,0
43,41,3314.0,0
1,1,3331.0,0
28,28,3396.0,0
16,22,3422.0,0
44,42,3504.0,0
12,11,3515.0,0
42,40,3520.0,0
16,22,3559.0,0
34,34,3591.0,0
3,3,3729.0,0
45,22,3734.0,0
16,22,3767.0,0
3,3,3768.0,0
3,3,3820.0,0
16,22,3835.0,0
16,22,3851.0,0
3,3,3855.0,0
6,6,3874.0,0
3,3,3928.0,0
46,43,3950.0,0
16,22,3994.0,0
3,3,4030.0,0
16,22,4030.0,0
16,22,4058.0,0
3,3,4078.0,0
1,1,4188.0,0
6,6,4191.0,0
3,3,4198.0,0
3,3,4242.0,0
1,1,4243.0,0
12,11,4275.0,0
3,3,4287.0,0
1,1,4304.0,0
3,3,4334.0,0
47,44,4399.0,0
48,45,4408.0,0
3,3,4411.0,0
48,45,4432.0,0
16,22,4442.0,0
3,3,4485.0,0
49,46,4487.0,0
50,47,4497.0,0
16,22,4505.0,0
47,44,4508.0,0
3,3,4533.0,0
1,1,4562.0,0
50,47,4568.0,0
3,3,4581.0,0
16,22,4584.0,0
1,1,4620.0,0
12,11,4630.0,0
48,45,4665.0,0
51,48,4667.0,0
52,22,4669.0,0
3,3,4679.0,0
51,48,4709.0,0
53,49,4743.0,0
54,50,4751.0,0
16,22,4755.0,0
48,45,4774.0,0
55,51,4780.0,0
3,3,4802.0,0
1,1,4812.0,0
16,22,4813.0,0
3,3,4853.0,0
48,45,4877.0,0
3,3,4893.0,0
16,22,4899.0,0
56,52,4909.0,0
16,22,4925.0,0
16,22,4968.0,0
48,45,4980.0,0
8,7,5007.0,0
47,44,5037.0,0
57,17,5056.0,0
16,22,5066.0,0
58,53,5087.0,0
1,1,5088.0,0
16,22,5101.0,0
48,45,5148.0,0
1,1,5169.0,0
3,3,5180.0,0
3,3,5218.0,0
1,1,5258.0,0
59,54,5261.0,0
48,45,5268.0,0
48,45,5357.0,0
18,17,5358.0,0
48,45,5405.0,0
3,3,5436.0,0
1,1,5443.0,0
59,54,5445.0,0
60,55,5449.0,0
61,56,5498.0,0
1,1,5564.0,0
59,54,5570.0,0
61,56,5646.0,0
17,57,5670.0,0
61,56,5705.0,0
1,1,5712.0,0
22,58,5721.0,0
48,45,5726.0,0
59,54,5798.0,0
57,17,5800.0,0
1,1,5807.0,0
62,59,5855.0,0
48,45,5904.0,0
1,1,5928.0,0
63,13,5974.0,0
59,54,5985.0,0
64,60,6053.0,0
64,60,6084.0,0
3,3,6096.0,0
65,61,6112.0,0
66,62,6123.0,0
3,3,6149.0,0
1,1,6167.0,0
1,1,6234.0,0
67,9,6254.0,0
68,22,6344.0,0
69,63,6359.0,0
56,52,6437.0,0
59,54,6438.0,0
62,59,6443.0,0
70,64,6448.0,0
62,59,6476.0,0
1,1,6519.0,0
71,54,6525.0,0
59,54,6585.0,0
3,3,6602.0,0
62,59,6615.0,0
59,54,6670.0,0
59,54,6706.0,0
1,1,6727.0,0
59,54,6762.0,0
1,1,6769.0,0
72,65,6792.0,0
1,1,6815.0,0
3,3,6826.0,0
1,1,6864.0,0
3,3,6867.0,0
1,1,6935.0,0
8,66,6936.0,0
73,67,6937.0,0
1,1,7006.0,0
74,68,7010.0,0
3,3,7039.0,0
73,39,7100.0,0
75,69,7101.0,0
73,70,7116.0,0
73,7,7128.0,0
75,69,7198.0,0
59,54,7211.0,0
3,3,7223.0,0
34,34,7234.0,0
75,69,7235.0,0
1,1,7244.0,0
34,34,7251.0,0
76,62,7296.0,0
74,68,7303.0,0
59,54,7313.0,0
1,1,7338.0,0
77,58,7339.0,0
78,18,7372.0,0
3,3,7400.0,0
75,69,7407.0,0
79,41,7410.0,0
74,68,7417.0,0
1,1,7433.0,0
74,68,7444.0,0
77,58,7445.0,0
3,3,7550.0,0
80,71,7564.0,0
1,1,7589.0,0
77,58,7609.0,0
59,54,7643.0,0
75,69,7695.0,0
59,54,7706.0,0
1,1,7731.0,0
59,54,7763.0,0
59,54,7787.0,0
3,3,7810.0,0
3,3,7847.0,0
59,54,7871.0,0
3,3,7881.0,0
1,1,7942.0,0
56,52,7948.0,0
3,3,7998.0,0
3,3,8030.0,0
3,3,8079.0,0
75,69,8093.0,0
50,72,8152.0,0
59,54,8157.0,0
81,29,8157.0,0
82,34,8157.0,0
75,69,8182.0,0
59,54,8216.0,0
83,73,8243.0,0
83,73,8283.0,0
59,54,8336.0,0
84,34,8365.0,0
75,69,8393.0,0
84,34,8397.0,0
75,69,8430.0,0
1,1,8587.0,0
85,74,8619.0,0
50,72,8727.0,0
75,69,8809.0,0
86,61,8825.0,0
77,58,8907.0,0
75,69,8913.0,0
87,75,8942.0,0
81,29,8980.0,0
75,69,8988.0,0
88,76,9000.0,0
81,29,9017.0,0
88,76,9061.0,0
75,69,9112.0,0
50,72,9118.0,0
65,61,9127.0,0
75,69,9141.0,0
65,61,9150.0,0
81,29,9172.0,0
89,77,9234.0,0
90,78,9240.0,0
88,76,9248.0,0
91,33,9259.0,0
92,79,9269.0,0
75,69,9270.0,0
76,62,9298.0,0
81,29,9299.0,0
93,80,9307.0,0
59,54,9312.0,0
91,33,9341.0,0
75,69,9356.0,0
75,69,9377.0,0
59,54,9384.0,0
88,76,9396.0,0
86,61,9439.0,0
75,69,9462.0,0
90,78,9500.0,0
75,69,9503.0,0
88,76,9567.0,0
3,3,9576.0,0
90,78,9629.0,0
75,69,9694.0,0
88,76,9695.0,0
94,81,9700.0,0
90,78,9728.0,0
81,29,9777.0,0
90,78,9784.0,0
75,69,9830.0,0
95,66,9840.0,0
95,66,9928.0,0
22,82,9934.0,0
76,62,9943.0,0
90,78,9966.0,0
75,69,10020.0,0
66,62,10030.0,0
96,83,10034.0,0
90,78,10086.0,0
66,62,10167.0,0
75,69,10184.0,0
88,76,10185.0,0
97,84,10297.0,0
59,54,10300.0,0
98,85,10348.0,0
3,3,10380.0,0
88,76,10392.0,0
95,66,10393.0,0
66,62,10393.0,0
98,85,10431.0,0
95,66,10449.0,0
88,76,10489.0,0
75,69,10491.0,0
59,54,10497.0,0
3,3,10556.0,0
90,78,10567.0,0
3,3,10597.0,0
93,80,10614.0,0
75,69,10619.0,0
3,3,10661.0,0
3,3,10720.0,0
88,76,10731.0,0
3,3,10769.0,0
75,69,10831.0,0
3,3,10889.0,0
66,62,10892.0,0
68,81,10918.0,0
59,54,10939.0,0
99,86,10960.0,0
99,86,10987.0,0
3,3,10989.0,0
75,69,11006.0,0
96,83,11051.0,0
88,76,11052.0,0
59,54,11055.0,0
75,69,11062.0,0
75,69,11085.0,0
3,3,11146.0,0
100,87,11171.0,0
101,88,11180.0,0
88,76,11235.0,0
101,88,11292.0,0
3,3,11299.0,0
88,76,11301.0,0
59,54,11352.0,0
3,3,11356.0,0
3,3,11383.0,0
88,76,11432.0,0
3,3,11437.0,0
88,76,11455.0,0
59,54,11466.0,0
3,3,11493.0,0
50,72,11495.0,0
88,76,11520.0,0
3,3,11544.0,0
102,79,11578.0,0
88,76,11581.0,0
50,72,11601.0,0
3,3,11636.0,0
88,76,11663.0,0
3,3,11705.0,0
103,89,11710.0,0
104,90,11710.0,0
102,79,11719.0,0
104,90,11720.0,0
88,76,11748.0,0
100,87,11778.0,0
88,76,11805.0,0
105,91,11862.0,0
75,69,11892.0,0
88,76,11893.0,0
59,54,11907.0,0
106,75,11920.0,0
75,69,11922.0,0
88,76,11928.0,0
107,92,11940.0,0
3,3,11985.0,0
88,76,11994.0,0
80,93,11996.0,0
3,3,12018.0,0
75,69,12109.0,0
75,69,12176.0,0
108,94,12185.0,0
3,3,12191.0,0
107,92,12199.0,0
3,3,12219.0,0
102,79,12229.0,0
88,76,12270.0,0
109,25,12415.0,0
3,3,12422.0,0
75,69,12465.0,0
75,69,12517.0,0
3,3,12518.0,0
106,75,12602.0,0
88,76,12610.0,0
3,3,12665.0,0
110,75,12681.0,0
18,17,12694.0,0
3,3,12711.0,0
18,17,12716.0,0
111,95,12752.0,0
102,79,12772.0,0
104,90,12807.0,0
17,96,12817.0,0
111,95,12836.0,0
3,3,12840.0,0
18,17,12860.0,0
3,3,12895.0,0
88,76,12958.0,0
75,69,12963.0,0
108,94,12989.0,0
106,75,12994.0,0
59,54,13009.0,0
76,62,13053.0,0
76,62,13091.0,0
75,69,13127.0,0
75,69,13253.0,0
112,70,13258.0,0
86,57,13279.0,0
106,75,13280.0,0
75,69,13289.0,0
88,76,13303.0,0
75,69,13391.0,0
106,75,13466.0,0
113,62,13487.0,0
114,97,13494.0,0
75,69,13498.0,0
18,17,13517.0,0
88,76,13556.0,0
3,3,13619.0,0
14,13,13629.0,0
3,3,13701.0,0
88,76,13741.0,0
88,76,13918.0,0
88,76,13992.0,0
3,3,14041.0,0
14,13,14056.0,0
115,98,14097.0,0
3,3,14099.0,0
116,56,14115.0,0
88,76,14231.0,0
76,62,14260.0,0
117,99,14272.0,0
76,62,14299.0,0
117,99,14340.0,0
88,76,14385.0,0
106,75,14450.0,0
118,100,14478.0,0
3,3,14495.0,0
88,76,14534.0,0
78,101,14557.0,0
78,101,14584.0,0
106,75,14601.0,0
88,76,14613.0,0
85,74,14645.0,0
78,101,14660.0,0
3,3,14764.0,0
27,27,14767.0,0
119,102,14778.0,0
102,79,14813.0,0
116,56,14841.0,0
27,27,14861.0,0
88,76,14872.0,0
102,79,14883.0,0
117,99,14918.0,0
6,6,14972.0,0
67,94,14999.0,0
27,27,15011.0,0
88,76,15040.0,0
88,76,15178.0,0
102,79,15191.0,0
88,76,15232.0,0
102,79,15285.0,0
102,79,15313.0,0
102,79,15346.0,0
118,100,15381.0,0
102,79,15385.0,0
88,76,15448.0,0
50,72,15473.0,0
66,103,15488.0,0
120,34,15533.0,0
88,76,15559.0,0
66,103,15582.0,0
121,70,15585.0,0
3,3,15604.0,0
118,100,15604.0,0
122,18,15611.0,0
12,11,15660.0,0
66,103,15663.0,0
50,72,15679.0,0
123,104,15693.0,0
124,105,15721.0,0
66,103,15737.0,0
124,105,15741.0,0
118,100,15751.0,0
59,54,15755.0,0
88,76,15795.0,0
125,98,15797.0,0
66,103,15806.0,0
123,104,15810.0,0
67,68,15845.0,0
88,76,15873.0,0
126,106,15883.0,0
66,62,15922.0,0
66,62,15954.0,0
12,11,16020.0,0
3,3,16045.0,0
127,107,16149.0,0
72,108,16172.0,0
128,75,16224.0,0
3,3,16256.0,0
124,105,16259.0,0
129,109,16270.0,0
116,56,16298.0,0
124,105,16322.0,0
124,105,16359.0,0
76,62,16366.0,0
130,75,16406.0,0
3,3,16418.0,0
59,54,16420.0,0
131,110,16422.0,0
76,62,16442.0,0
124,105,16472.0,0
39,111,16523.0,0
3,3,16538.0,0
132,112,16616.0,0
133,16,16661.0,0
124,105,16666.0,0
102,79,16719.0,0
50,72,16722.0,0
3,3,16732.0,0
134,113,16732.0,0
124,105,16774.0,0
118,100,16792.0,0
17,114,16814.0,0
124,105,16842.0,0
22,114,16890.0,0
124,105,16902.0,0
134,113,16919.0,0
118,100,16927.0,0
3,3,16962.0,0
59,54,16975.0,0
135,51,16978.0,0
124,105,17010.0,0
135,51,17024.0,0
118,100,17042.0,0
134,113,17086.0,0
3,3,17108.0,0
124,105,17126.0,0
102,79,17136.0,0
134,113,17136.0,0
136,115,17163.0,0
137,114,17199.0,0
3,3,17213.0,0
138,56,17215.0,0
118,100,17217.0,0
127,107,17232.0,0
139,55,17251.0,0
50,72,17259.0,0
140,114,17271.0,0
141,116,17281.0,0
124,105,17324.0,0
50,72,17344.0,0
59,54,17360.0,0
3,3,17377.0,0
118,100,17393.0,0
50,72,17408.0,0
76,62,17435.0,0
95,109,17435.0,0
50,72,17435.0,0
3,3,17443.0,0
76,62,17465.0,0
142,109,17473.0,0
24,24,17477.0,0
142,109,17501.0,0
3,3,17509.0,0
102,79,17523.0,0
137,114,17541.0,0
102,79,17547.0,0
24,24,17566.0,0
3,3,17593.0,0
137,114,17601.0,1
143,114,17614.0,0
12,11,17637.0,0
3,3,17639.0,0
102,79,17652.0,0
3,3,17734.0,0
95,34,17757.0,0
144,117,17770.0,0
59,54,17779.0,0
59,54,17834.0,0
145,56,17856.0,0
3,3,17867.0,0
145,56,17874.0,0
86,57,17900.0,0
127,107,17901.0,0
12,11,17920.0,0
146,51,17922.0,0
147,118,17970.0,0
146,51,17972.0,0
148,114,17988.0,0
149,56,17991.0,0
149,56,18044.0,0
145,56,18111.0,0
145,56,18148.0,0
136,115,18191.0,0
149,56,18212.0,0
120,34,18216.0,0
140,114,18224.0,0
3,3,18268.0,0
140,114,18304.0,0
3,3,18323.0,0
150,88,18349.0,0
140,114,18349.0,0
118,100,18353.0,0
78,101,18366.0,0
145,56,18407.0,0
12,11,18426.0,0
3,3,18505.0,0
151,69,18517.0,0
152,34,18547.0,0
3,3,18643.0,0
66,62,18654.0,0
68,72,18679.0,0
6,6,18705.0,0
102,79,18709.0,0
102,79,18753.0,0
12,11,18763.0,0
153,119,18801.0,0
102,79,18813.0,0
154,34,18818.0,0
155,120,18833.0,0
3,3,18838.0,0
66,62,18877.0,0
156,119,18882.0,0
102,79,18885.0,0
151,69,18922.0,0
118,100,18958.0,0
102,79,18970.0,0
12,11,19043.0,0
151,69,19055.0,0
157,64,19095.0,0
158,121,19122.0,0
151,69,19124.0,0
136,122,19152.0,0
151,69,19173.0,0
81,29,19231.0,0
81,29,19254.0,0
3,3,19264.0,0
106,75,19272.0,0
159,123,19282.0,0
3,3,19417.0,0
159,123,19452.0,0
3,3,19505.0,0
102,79,19507.0,0
76,62,19517.0,0
151,69,19540.0,0
106,75,19547.0,0
102,79,19605.0,0
59,54,19606.0,0
84,34,19639.0,0
118,100,19672.0,0
3,3,19693.0,0
160,89,19704.0,0
3,3,19726.0,0
102,79,19733.0,0
157,64,19735.0,0
12,11,19737.0,0
3,3,19778.0,0
157,64,19809.0,0
63,124,19833.0,0
161,87,19842.0,0
157,64,19849.0,0
161,87,19904.0,0
59,54,19917.0,0
102,79,20049.0,0
162,125,20062.0,0
12,11,20076.0,0
3,3,20085.0,0
163,56,20156.0,0
164,126,20165.0,0
164,126,20189.0,0
3,3,20223.0,0
165,34,20232.0,0
102,79,20342.0,0
3,3,20347.0,0
102,79,20396.0,0
3,3,20485.0,0
166,127,20502.0,0
106,75,20511.0,0
159,123,20526.0,0
3,3,20557.0,0
167,128,20569.0,0
168,129,20684.0,0
3,3,20721.0,0
169,130,20750.0,0
3,3,20779.0,0
12,11,20795.0,0
159,123,20801.0,0
68,17,20820.0,0
170,33,20828.0,0
134,113,20869.0,0
70,64,20870.0,0
171,22,20976.0,0
172,131,20984.0,0
3,3,20997.0,0
76,100,21013.0,0
102,79,21016.0,0
157,64,21126.0,0
171,22,21128.0,0
3,3,21140.0,0
102,79,21203.0,0
170,33,21215.0,0
173,132,21219.0,0
3,3,21258.0,0
174,24,21274.0,0
102,79,21308.0,0
106,75,21340.0,0
3,3,21343.0,0
157,64,21382.0,0
102,79,21387.0,0
151,69,21406.0,0
157,64,21422.0,0
175,133,21437.0,0
12,11,21440.0,0
112,70,21453.0,0
176,75,21478.0,0
157,64,21486.0,0
3,3,21487.0,0
147,118,21549.0,0
157,64,21556.0,0
106,75,21578.0,0
159,123,21588.0,0
157,64,21610.0,0
3,3,21615.0,0
159,123,21653.0,0
112,70,21681.0,0
3,3,21731.0,0
12,11,21749.0,0
112,70,21762.0,0
151,69,21836.0,0
171,22,21845.0,0
177,134,21899.0,0
178,135,21904.0,0
3,3,21987.0,0
3,3,22043.0,0
179,136,22043.0,0
157,64,22088.0,0
3,3,22089.0,0
124,137,22094.0,0
12,11,22109.0,0
3,3,22163.0,0
180,138,22165.0,0
112,70,22170.0,0
181,90,22182.0,0
106,75,22224.0,0
123,104,22260.0,0
112,70,22275.0,0
3,3,22331.0,0
134,113,22345.0,0
134,113,22373.0,0
182,139,22404.0,0
157,64,22404.0,0
123,104,22459.0,0
3,3,22461.0,0
157,64,22464.0,0
3,3,22568.0,0
112,70,22585.0,0
151,69,22598.0,0
183,140,22607.0,0
123,104,22610.0,0
184,141,22619.0,0
179,136,22655.0,0
157,64,22657.0,0
123,104,22679.0,0
183,140,22717.0,0
112,70,22738.0,0
179,136,22784.0,0
183,140,22824.0,0
106,75,22832.0,0
157,64,22931.0,0
134,113,22993.0,0
159,123,23024.0,0
185,142,23036.0,0
185,142,23102.0,0
112,70,23151.0,0
185,142,23205.0,0
112,70,23223.0,0
151,69,23241.0,0
106,75,23251.0,0
112,70,23257.0,0
185,142,23261.0,0
186,143,23295.0,0
187,34,23332.0,0
151,69,23334.0,0
63,144,23366.0,0
134,113,23510.0,0
134,113,23538.0,0
188,114,23538.0,0
134,113,23568.0,0
189,46,23577.0,0
179,136,23608.0,0
134,113,23625.0,0
188,114,23627.0,0
134,113,23644.0,0
151,69,23748.0,0
189,46,23793.0,0
112,70,23831.0,0
151,69,23959.0,0
76,62,23979.0,0
190,37,24014.0,0
76,62,24049.0,0
188,114,24079.0,0
76,62,24085.0,0
151,69,24089.0,0
191,8,24121.0,0
75,69,24157.0,0
112,70,24248.0,0
182,139,24290.0,0
112,70,24323.0,0
157,64,24326.0,0
192,145,24338.0,0
189,46,24420.0,0
182,139,24445.0,0
193,146,24695.0,0
194,15,24708.0,0
185,142,24764.0,0
195,147,24766.0,0
194,15,24819.0,0
191,8,24869.0,0
185,142,24880.0,0
95,66,24901.0,0
191,8,24916.0,0
194,15,24919.0,0
185,142,24969.0,0
76,62,25030.0,0
196,33,25065.0,0
197,148,25091.0,0
198,51,25113.0,0
199,142,25191.0,0
200,149,25265.0,0
201,34,25302.0,0
202,119,25329.0,0
24,24,25343.0,0
196,33,25363.0,0
106,75,25548.0,0
198,114,25581.0,0
196,33,25584.0,0
185,142,25597.0,0
199,142,25652.0,0
203,32,25830.0,0
191,8,25851.0,0
169,150,25883.0,0
204,151,25896.0,0
157,64,25952.0,0
203,32,25974.0,0
204,151,26007.0,0
205,152,26070.0,0
206,153,26102.0,0
203,32,26112.0,0
106,75,26222.0,0
203,32,26235.0,0
204,151,26279.0,0
207,67,26296.0,0
204,151,26328.0,0
24,24,26358.0,0
208,154,26366.0,0
209,155,26484.0,0
210,156,26514.0,0
195,157,26609.0,0
211,51,26624.0,0
211,51,26643.0,0
210,156,26694.0,0
212,158,26835.0,0
213,139,26914.0,0
214,159,26950.0,0
215,160,26987.0,0
204,151,27197.0,0
61,56,27330.0,0
210,156,27365.0,0
33,33,27442.0,0
212,158,27452.0,0
216,161,27486.0,0
217,61,27511.0,0
218,162,27516.0,0
216,161,27521.0,0
212,158,27550.0,0
219,163,27803.0,0
220,164,27877.0,0
221,75,27897.0,0
204,151,27905.0,0
216,161,28041.0,0
182,139,28081.0,0
222,165,28186.0,0
59,54,28226.0,0
220,164,28227.0,0
223,160,28259.0,0
216,161,28264.0,0
182,139,28392.0,0
224,166,28446.0,0
6,6,28451.0,0
9,8,28468.0,0
182,139,28480.0,0
76,62,28546.0,0
182,139,28564.0,0
225,167,28575.0,0
194,15,28575.0,0
102,79,28580.0,0
182,139,28625.0,0
15,14,28655.0,0
182,139,28710.0,0
102,79,28769.0,0
204,151,28778.0,0
182,139,28815.0,0
226,168,28863.0,0
182,139,28910.0,0
182,139,28934.0,0
102,79,28972.0,0
204,151,28994.0,0
102,79,29145.0,0
8,66,29157.0,0
227,93,29215.0,0
228,91,29220.0,0
228,91,29338.0,0
102,79,29338.0,0
6,6,29349.0,0
227,93,29361.0,0
203,32,29387.0,0
76,115,29392.0,0
216,161,29415.0,0
228,91,29425.0,0
102,79,29452.0,0
179,136,29466.0,0
229,59,29484.0,0
22,46,29543.0,0
227,93,29556.0,0
216,161,29557.0,0
230,169,29599.0,0
8,66,29639.0,0
102,79,29646.0,0
76,115,29742.0,0
220,34,29756.0,0
212,158,29758.0,0
102,79,29760.0,0
228,91,29775.0,0
220,34,29795.0,0
228,91,29795.0,0
76,115,29826.0,0
227,93,29847.0,0
179,136,29871.0,0
228,91,29913.0,0
102,79,29922.0,0
231,58,29939.0,0
228,91,29970.0,0
64,60,29975.0,0
214,159,29982.0,0
102,79,30036.0,0
214,159,30050.0,0
75,170,30102.0,0
15,14,30131.0,0
222,165,30151.0,0
232,171,30197.0,0
102,79,30221.0,0
233,172,30254.0,0
233,173,30254.0,0
9,8,30265.0,0
9,8,30306.0,0
194,15,30311.0,0
9,8,30326.0,0
76,115,30335.0,0
214,159,30358.0,0
102,79,30364.0,0
76,62,30475.0,0
102,79,30483.0,0
234,174,30512.0,0
40,17,30522.0,0
102,79,30557.0,0
17,175,30558.0,0
205,176,30633.0,0
235,8,30675.0,0
102,79,30683.0,0
214,159,30728.0,0
212,158,30778.0,0
234,174,30787.0,0
102,79,30788.0,0
236,177,30834.0,0
102,79,30872.0,0
102,79,30911.0,0
237,178,30943.0,0
51,179,30955.0,0
214,159,30981.0,0
51,179,31002.0,0
102,79,31022.0,0
205,180,31023.0,0
204,151,31023.0,0
214,159,31034.0,0
205,180,31061.0,0
205,180,31136.0,0
102,79,31139.0,0
102,79,31176.0,0
238,88,31188.0,0
6,6,31208.0,0
6,6,31305.0,0
222,165,31407.0,0
102,79,31420.0,0
168,181,31456.0,0
194,15,31503.0,0
214,159,31522.0,0
102,79,31555.0,0
239,182,31565.0,0
214,159,31568.0,0
205,180,31574.0,0
240,183,31594.0,0
205,180,31605.0,0
102,79,31661.0,0
241,75,31670.0,0
40,70,31698.0,0
240,183,31752.0,0
102,79,31808.0,0
102,79,31925.0,0
204,151,32005.0,0
222,165,32012.0,0
75,69,32016.0,0
205,180,32034.0,0
232,171,32060.0,0
102,79,32067.0,0
205,180,32076.0,0
237,178,32089.0,0
24,24,32102.0,0
205,180,32122.0,0
102,79,32153.0,0
242,184,32177.0,0
222,165,32183.0,0
237,178,32221.0,0
243,149,32244.0,0
210,156,32291.0,0
40,151,32297.0,0
237,178,32313.0,0
244,106,32313.0,0
102,79,32319.0,0
205,180,32330.0,0
245,185,32342.0,0
75,69,32350.0,0
246,20,32354.0,0
222,165,32365.0,0
244,106,32396.0,0
205,180,32407.0,0
75,69,32408.0,0
232,171,32439.0,0
205,180,32452.0,0
245,185,32463.0,0
102,79,32473.0,0
102,79,32522.0,0
76,100,32539.0,0
205,180,32553.0,0
237,178,32562.0,0
210,156,32652.0,0
233,112,32675.0,0
210,156,32709.0,0
233,8,32718.0,0
17,147,32797.0,0
233,158,32801.0,0
102,79,32814.0,0
205,180,32836.0,0
237,178,32886.0,0
102,79,32896.0,0
237,178,32934.0,0
102,79,32938.0,0
232,171,32956.0,0
88,76,33004.0,0
102,79,33011.0,0
6,6,33026.0,0
102,79,33072.0,0
247,186,33082.0,0
237,178,33118.0,0
102,79,33162.0,0
240,183,33181.0,0
237,178,33186.0,0
76,100,33204.0,0
205,180,33224.0,0
232,171,33224.0,0
237,178,33241.0,0
40,187,33281.0,0
102,79,33285.0,0
240,183,33286.0,0
237,178,33297.0,0
205,180,33306.0,0
237,178,33339.0,0
237,178,33355.0,0
220,34,33411.0,0
102,79,33414.0,0
102,79,33447.0,0
233,64,33454.0,0
248,188,33495.0,0
24,24,33547.0,0
102,79,33578.0,0
102,79,33623.0,0
205,180,33639.0,0
249,50,33643.0,0
232,171,33649.0,0
102,79,33656.0,0
240,183,33676.0,0
6,6,33714.0,0
66,182,33726.0,0
250,189,33741.0,0
102,79,33744.0,0
251,157,33751.0,0
252,190,33753.0,0
66,182,33807.0,0
24,24,33812.0,0
250,189,33819.0,0
252,190,33862.0,0
253,191,33875.0,0
237,178,33887.0,0
102,79,33927.0,0
66,182,33934.0,0
102,79,33951.0,0
210,156,33968.0,0
220,164,33982.0,0
66,182,34001.0,0
24,24,34007.0,0
102,79,34015.0,0
237,178,34125.0,0
240,183,34196.0,0
205,180,34199.0,0
66,182,34236.0,0
210,156,34242.0,0
66,182,34251.0,0
237,178,34255.0,0
204,151,34258.0,0
205,180,34276.0,0
204,151,34309.0,0
182,139,34315.0,0
210,156,34367.0,0
254,192,34442.0,0
234,127,34447.0,0
117,99,34450.0,0
234,127,34474.0,0
117,99,34487.0,0
234,127,34487.0,0
255,8,34496.0,0
205,180,34496.0,0
233,193,34514.0,0
210,156,34528.0,0
254,192,34566.0,0
205,180,34586.0,0
256,194,34619.0,0
222,165,34638.0,0
222,165,34649.0,0
256,194,34667.0,0
22,15,34668.0,0
237,178,34676.0,0
222,165,34710.0,0
230,169,34711.0,0
24,24,34727.0,0
240,183,34730.0,0
237,178,34745.0,0
